"invoice_id","branch","customer_type","gender","product_line","unit_price","quantity","tax_5_percentage","total","date","time","payment","cogs","gross_margin_percentage","gross_income","city","rating","time_of_day","day_name"
"549-84-7482","B","Normal","Female","Sports and travel","90.28","9.00","40.63","853.15","2019-02-08","11:15:00","Ewallet","812.52","4.761904762","40.626000000","Mandalay","7.20","Morning","Friday"
"695-51-0018","B","Normal","Female","Sports and travel","34.84","4.00","6.97","146.33","2019-02-10","18:36:00","Cash","139.36","4.761904762","6.968000000","Mandalay","7.40","Evening","Sunday"
"590-83-4591","B","Member","Male","Electronic accessories","87.45","6.00","26.24","550.94","2019-02-17","14:40:00","Credit card","524.70","4.761904762","26.235000000","Mandalay","8.80","Afternoon","Sunday"
"597-78-7908","C","Normal","Male","Fashion accessories","90.22","3.00","13.53","284.19","2019-02-18","19:39:00","Cash","270.66","4.761904762","13.533000000","Naypyitaw","6.20","Evening","Monday"
"354-39-5160","A","Member","Female","Home and lifestyle","34.42","6.00","10.33","216.85","2019-02-18","15:39:00","Cash","206.52","4.761904762","10.326000000","Yangon","9.80","Afternoon","Monday"
"241-72-9525","B","Normal","Male","Sports and travel","51.91","10.00","25.96","545.06","2019-02-16","12:21:00","Cash","519.10","4.761904762","25.955000000","Mandalay","8.20","Afternoon","Saturday"
"338-65-2210","C","Member","Female","Health and beauty","68.60","10.00","34.30","720.30","2019-02-05","19:57:00","Cash","686.00","4.761904762","34.300000000","Naypyitaw","9.10","Evening","Tuesday"
"488-25-4221","C","Member","Female","Food and beverages","30.41","1.00","1.52","31.93","2019-02-22","10:36:00","Credit card","30.41","4.761904762","1.520500000","Naypyitaw","8.40","Morning","Friday"
"685-64-1609","A","Member","Female","Fashion accessories","30.14","10.00","15.07","316.47","2019-02-10","12:28:00","Ewallet","301.40","4.761904762","15.070000000","Yangon","9.20","Afternoon","Sunday"
"214-17-6927","C","Normal","Female","Food and beverages","16.48","6.00","4.94","103.82","2019-02-07","18:23:00","Ewallet","98.88","4.761904762","4.944000000","Naypyitaw","9.90","Evening","Thursday"
"782-95-9291","A","Member","Male","Food and beverages","92.29","5.00","23.07","484.52","2019-02-20","15:55:00","Credit card","461.45","4.761904762","23.072500000","Yangon","9.00","Afternoon","Wednesday"
"275-28-0149","A","Normal","Male","Sports and travel","63.69","1.00","3.18","66.87","2019-02-25","16:21:00","Cash","63.69","4.761904762","3.184500000","Yangon","6.00","Evening","Monday"
"548-46-9322","B","Normal","Male","Food and beverages","39.90","10.00","19.95","418.95","2019-02-20","15:24:00","Credit card","399.00","4.761904762","19.950000000","Mandalay","5.90","Afternoon","Wednesday"
"505-02-0892","B","Member","Male","Health and beauty","42.57","8.00","17.03","357.59","2019-02-25","14:12:00","Ewallet","340.56","4.761904762","17.028000000","Mandalay","5.60","Afternoon","Monday"
"687-47-8271","A","Normal","Male","Fashion accessories","98.98","10.00","49.49","1039.29","2019-02-08","16:20:00","Credit card","989.80","4.761904762","49.490000000","Yangon","8.70","Evening","Friday"
"105-31-1824","A","Member","Male","Sports and travel","69.52","7.00","24.33","510.97","2019-02-01","15:10:00","Credit card","486.64","4.761904762","24.332000000","Yangon","8.50","Afternoon","Friday"
"139-52-2867","C","Normal","Female","Fashion accessories","22.51","7.00","7.88","165.45","2019-02-13","10:50:00","Credit card","157.57","4.761904762","7.878500000","Naypyitaw","4.80","Morning","Wednesday"
"130-98-8941","C","Normal","Male","Fashion accessories","64.26","7.00","22.49","472.31","2019-02-09","10:00:00","Cash","449.82","4.761904762","22.491000000","Naypyitaw","5.70","Morning","Saturday"
"732-04-5373","B","Member","Male","Home and lifestyle","46.47","4.00","9.29","195.17","2019-02-08","10:53:00","Cash","185.88","4.761904762","9.294000000","Mandalay","7.00","Morning","Friday"
"400-60-7251","A","Normal","Male","Home and lifestyle","74.07","1.00","3.70","77.77","2019-02-10","12:50:00","Ewallet","74.07","4.761904762","3.703500000","Yangon","9.90","Afternoon","Sunday"
"284-34-9626","B","Normal","Female","Home and lifestyle","77.04","3.00","11.56","242.68","2019-02-11","10:39:00","Credit card","231.12","4.761904762","11.556000000","Mandalay","7.20","Morning","Monday"
"420-11-4919","C","Member","Female","Food and beverages","71.39","5.00","17.85","374.80","2019-02-17","19:57:00","Credit card","356.95","4.761904762","17.847500000","Naypyitaw","5.50","Evening","Sunday"
"875-46-5808","B","Member","Male","Health and beauty","25.90","10.00","12.95","271.95","2019-02-06","14:51:00","Ewallet","259.00","4.761904762","12.950000000","Mandalay","8.70","Afternoon","Wednesday"
"394-43-4238","B","Member","Male","Home and lifestyle","17.77","5.00","4.44","93.29","2019-02-15","12:42:00","Credit card","88.85","4.761904762","4.442500000","Mandalay","5.40","Afternoon","Friday"
"319-74-2561","A","Member","Female","Electronic accessories","94.64","3.00","14.20","298.12","2019-02-21","16:55:00","Cash","283.92","4.761904762","14.196000000","Yangon","5.50","Evening","Thursday"
"549-03-9315","B","Normal","Male","Fashion accessories","94.87","8.00","37.95","796.91","2019-02-12","12:58:00","Ewallet","758.96","4.761904762","37.948000000","Mandalay","8.70","Afternoon","Tuesday"
"389-25-3394","C","Normal","Male","Electronic accessories","11.81","5.00","2.95","62.00","2019-02-17","18:06:00","Cash","59.05","4.761904762","2.952500000","Naypyitaw","9.40","Evening","Sunday"
"279-62-1445","C","Member","Female","Fashion accessories","12.54","1.00","0.63","13.17","2019-02-21","12:38:00","Cash","12.54","4.761904762","0.627000000","Naypyitaw","8.20","Afternoon","Thursday"
"466-61-5506","B","Member","Female","Electronic accessories","90.70","6.00","27.21","571.41","2019-02-26","10:52:00","Cash","544.20","4.761904762","27.210000000","Mandalay","5.30","Morning","Tuesday"
"418-02-5978","B","Normal","Female","Health and beauty","84.09","9.00","37.84","794.65","2019-02-11","10:54:00","Cash","756.81","4.761904762","37.840500000","Mandalay","8.00","Morning","Monday"
"269-04-5750","B","Member","Male","Fashion accessories","73.82","4.00","14.76","310.04","2019-02-21","18:31:00","Cash","295.28","4.761904762","14.764000000","Mandalay","6.70","Evening","Thursday"
"142-72-4741","C","Member","Male","Fashion accessories","93.20","2.00","9.32","195.72","2019-02-28","18:37:00","Credit card","186.40","4.761904762","9.320000000","Naypyitaw","6.00","Evening","Thursday"
"376-02-8238","B","Normal","Male","Home and lifestyle","93.87","8.00","37.55","788.51","2019-02-02","18:42:00","Credit card","750.96","4.761904762","37.548000000","Mandalay","8.30","Evening","Saturday"
"866-05-7563","B","Member","Female","Electronic accessories","81.40","3.00","12.21","256.41","2019-02-09","19:43:00","Cash","244.20","4.761904762","12.210000000","Mandalay","4.80","Evening","Saturday"
"845-51-0542","B","Member","Male","Food and beverages","46.55","9.00","20.95","439.90","2019-02-02","15:34:00","Ewallet","418.95","4.761904762","20.947500000","Mandalay","6.40","Afternoon","Saturday"
"729-09-9681","A","Member","Male","Home and lifestyle","25.91","6.00","7.77","163.23","2019-02-05","10:16:00","Ewallet","155.46","4.761904762","7.773000000","Yangon","8.70","Morning","Tuesday"
"151-16-1484","A","Member","Male","Electronic accessories","32.25","4.00","6.45","135.45","2019-02-13","12:38:00","Ewallet","129.00","4.761904762","6.450000000","Yangon","6.50","Afternoon","Wednesday"
"380-94-4661","C","Member","Male","Electronic accessories","65.94","4.00","13.19","276.95","2019-02-07","13:05:00","Credit card","263.76","4.761904762","13.188000000","Naypyitaw","6.90","Afternoon","Thursday"
"447-15-7839","A","Member","Female","Sports and travel","22.24","10.00","11.12","233.52","2019-02-09","11:00:00","Cash","222.40","4.761904762","11.120000000","Yangon","4.20","Morning","Saturday"
"154-74-7179","B","Normal","Male","Sports and travel","54.45","1.00","2.72","57.17","2019-02-26","19:24:00","Ewallet","54.45","4.761904762","2.722500000","Mandalay","7.90","Evening","Tuesday"
"477-24-6490","B","Normal","Female","Health and beauty","99.71","6.00","29.91","628.17","2019-02-26","16:52:00","Ewallet","598.26","4.761904762","29.913000000","Mandalay","7.90","Evening","Tuesday"
"376-56-3573","C","Normal","Female","Fashion accessories","95.42","4.00","19.08","400.76","2019-02-02","13:23:00","Ewallet","381.68","4.761904762","19.084000000","Naypyitaw","6.40","Afternoon","Saturday"
"136-08-6195","A","Normal","Female","Home and lifestyle","69.96","8.00","27.98","587.66","2019-02-15","17:01:00","Credit card","559.68","4.761904762","27.984000000","Yangon","6.40","Evening","Friday"
"498-41-1961","B","Normal","Male","Health and beauty","66.68","5.00","16.67","350.07","2019-02-20","18:01:00","Cash","333.40","4.761904762","16.670000000","Mandalay","7.60","Evening","Wednesday"
"430-60-3493","A","Member","Female","Home and lifestyle","94.88","7.00","33.21","697.37","2019-02-03","14:38:00","Cash","664.16","4.761904762","33.208000000","Yangon","4.20","Afternoon","Sunday"
"278-97-7759","A","Member","Female","Electronic accessories","62.48","1.00","3.12","65.60","2019-02-18","20:29:00","Cash","62.48","4.761904762","3.124000000","Yangon","4.70","Evening","Monday"
"735-06-4124","C","Normal","Male","Food and beverages","48.61","1.00","2.43","51.04","2019-02-25","15:31:00","Cash","48.61","4.761904762","2.430500000","Naypyitaw","4.40","Afternoon","Monday"
"396-90-2219","B","Normal","Female","Electronic accessories","14.96","8.00","5.98","125.66","2019-02-23","12:29:00","Cash","119.68","4.761904762","5.984000000","Mandalay","8.60","Afternoon","Saturday"
"803-17-8013","A","Member","Female","Home and lifestyle","88.79","8.00","35.52","745.84","2019-02-17","17:09:00","Cash","710.32","4.761904762","35.516000000","Yangon","4.10","Evening","Sunday"
"181-94-6432","C","Member","Male","Fashion accessories","69.33","2.00","6.93","145.59","2019-02-05","19:05:00","Ewallet","138.66","4.761904762","6.933000000","Naypyitaw","9.70","Evening","Tuesday"
"870-76-1733","A","Member","Female","Food and beverages","14.23","5.00","3.56","74.71","2019-02-01","10:08:00","Credit card","71.15","4.761904762","3.557500000","Yangon","4.40","Morning","Friday"
"227-07-4446","C","Member","Female","Electronic accessories","78.13","10.00","39.07","820.37","2019-02-10","20:51:00","Cash","781.30","4.761904762","39.065000000","Naypyitaw","4.40","Evening","Sunday"
"174-36-3675","C","Member","Male","Food and beverages","99.37","2.00","9.94","208.68","2019-02-14","17:29:00","Cash","198.74","4.761904762","9.937000000","Naypyitaw","5.20","Evening","Thursday"
"428-83-5800","C","Member","Female","Food and beverages","21.08","3.00","3.16","66.40","2019-02-09","10:25:00","Cash","63.24","4.761904762","3.162000000","Naypyitaw","7.30","Morning","Saturday"
"787-15-1757","C","Member","Male","Health and beauty","44.07","4.00","8.81","185.09","2019-02-18","16:28:00","Ewallet","176.28","4.761904762","8.814000000","Naypyitaw","8.40","Evening","Monday"
"649-11-3678","C","Normal","Female","Food and beverages","22.93","9.00","10.32","216.69","2019-02-26","20:26:00","Cash","206.37","4.761904762","10.318500000","Naypyitaw","5.50","Evening","Tuesday"
"372-94-8041","A","Normal","Male","Health and beauty","15.26","6.00","4.58","96.14","2019-02-15","18:03:00","Ewallet","91.56","4.761904762","4.578000000","Yangon","9.80","Evening","Friday"
"868-81-1752","B","Normal","Male","Home and lifestyle","22.02","9.00","9.91","208.09","2019-02-07","18:48:00","Cash","198.18","4.761904762","9.909000000","Mandalay","6.80","Evening","Thursday"
"634-97-8956","A","Normal","Male","Food and beverages","32.90","3.00","4.94","103.64","2019-02-17","17:27:00","Credit card","98.70","4.761904762","4.935000000","Yangon","9.10","Evening","Sunday"
"566-71-1091","A","Normal","Male","Fashion accessories","77.02","5.00","19.26","404.36","2019-02-03","15:59:00","Cash","385.10","4.761904762","19.255000000","Yangon","5.50","Afternoon","Sunday"
"692-27-8933","B","Normal","Female","Sports and travel","57.95","6.00","17.39","365.09","2019-02-24","13:02:00","Cash","347.70","4.761904762","17.385000000","Mandalay","5.20","Afternoon","Sunday"
"374-17-3652","B","Member","Female","Food and beverages","42.82","9.00","19.27","404.65","2019-02-05","15:26:00","Credit card","385.38","4.761904762","19.269000000","Mandalay","8.90","Afternoon","Tuesday"
"378-07-7001","B","Member","Male","Electronic accessories","48.09","3.00","7.21","151.48","2019-02-10","18:23:00","Credit card","144.27","4.761904762","7.213500000","Mandalay","7.80","Evening","Sunday"
"873-95-4984","B","Member","Female","Health and beauty","76.90","7.00","26.92","565.22","2019-02-15","20:21:00","Cash","538.30","4.761904762","26.915000000","Mandalay","7.70","Evening","Friday"
"150-89-8043","A","Normal","Male","Sports and travel","44.65","3.00","6.70","140.65","2019-02-14","15:04:00","Cash","133.95","4.761904762","6.697500000","Yangon","6.20","Afternoon","Thursday"
"135-84-8019","A","Normal","Female","Fashion accessories","77.93","9.00","35.07","736.44","2019-02-27","16:10:00","Ewallet","701.37","4.761904762","35.068500000","Yangon","7.60","Evening","Wednesday"
"441-94-7118","A","Member","Male","Electronic accessories","71.95","1.00","3.60","75.55","2019-02-04","12:14:00","Cash","71.95","4.761904762","3.597500000","Yangon","7.30","Afternoon","Monday"
"400-45-1220","B","Normal","Female","Health and beauty","13.50","10.00","6.75","141.75","2019-02-27","11:06:00","Credit card","135.00","4.761904762","6.750000000","Mandalay","4.80","Morning","Wednesday"
"860-79-0874","C","Member","Female","Fashion accessories","99.30","10.00","49.65","1042.65","2019-02-15","14:53:00","Credit card","993.00","4.761904762","49.650000000","Naypyitaw","6.60","Afternoon","Friday"
"612-36-5536","A","Member","Male","Food and beverages","80.96","8.00","32.38","680.06","2019-02-17","11:12:00","Credit card","647.68","4.761904762","32.384000000","Yangon","7.40","Morning","Sunday"
"605-72-4132","C","Normal","Female","Food and beverages","94.47","8.00","37.79","793.55","2019-02-27","15:12:00","Cash","755.76","4.761904762","37.788000000","Naypyitaw","9.10","Afternoon","Wednesday"
"272-27-9238","C","Normal","Female","Food and beverages","41.24","4.00","8.25","173.21","2019-02-19","16:23:00","Cash","164.96","4.761904762","8.248000000","Naypyitaw","7.10","Evening","Tuesday"
"201-86-2184","B","Member","Female","Electronic accessories","26.26","7.00","9.19","193.01","2019-02-02","19:40:00","Cash","183.82","4.761904762","9.191000000","Mandalay","9.90","Evening","Saturday"
"743-88-1662","C","Normal","Male","Sports and travel","95.49","7.00","33.42","701.85","2019-02-22","18:17:00","Ewallet","668.43","4.761904762","33.421500000","Naypyitaw","8.70","Evening","Friday"
"595-86-2894","C","Member","Male","Fashion accessories","96.98","4.00","19.40","407.32","2019-02-06","17:20:00","Ewallet","387.92","4.761904762","19.396000000","Naypyitaw","9.40","Evening","Wednesday"
"725-56-0833","A","Normal","Female","Health and beauty","32.32","10.00","16.16","339.36","2019-02-20","16:49:00","Credit card","323.20","4.761904762","16.160000000","Yangon","10.00","Evening","Wednesday"
"541-89-9860","C","Member","Female","Fashion accessories","80.48","3.00","12.07","253.51","2019-02-15","12:31:00","Cash","241.44","4.761904762","12.072000000","Naypyitaw","8.10","Afternoon","Friday"
"563-36-9814","A","Member","Male","Electronic accessories","76.82","1.00","3.84","80.66","2019-02-13","18:27:00","Ewallet","76.82","4.761904762","3.841000000","Yangon","7.20","Evening","Wednesday"
"236-86-3015","C","Member","Male","Home and lifestyle","13.98","1.00","0.70","14.68","2019-02-04","13:38:00","Ewallet","13.98","4.761904762","0.699000000","Naypyitaw","9.80","Afternoon","Monday"
"831-64-0259","B","Normal","Female","Fashion accessories","39.75","5.00","9.94","208.69","2019-02-22","10:43:00","Ewallet","198.75","4.761904762","9.937500000","Mandalay","9.60","Morning","Friday"
"587-03-7455","C","Member","Female","Fashion accessories","97.79","7.00","34.23","718.76","2019-02-16","17:30:00","Ewallet","684.53","4.761904762","34.226500000","Naypyitaw","4.90","Evening","Saturday"
